fee_rate,strategy_name,segment_name,horizon,diagnostic,value,count
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,pct_days_tau_gt_0_25_and_forward_negative,0.16575342465753426,121
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,pct_days_position_gt_0_05_and_forward_negative,0.17945205479452056,131
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,pct_days_position_gt_0_10_and_forward_negative,0.14246575342465753,104
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_le_0,0.0011554012444437718,386
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.010322698181088125,43
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.02915579996895711,40
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.0033996087740917795,114
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.00043620030918929014,147
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_eq_0,0.0011554012444437718,386
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.001364713893429382,57
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0067028542423222814,64
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.003059230444151931,114
0.002,v4.2_candidate_A,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_gt_0_20,0.008144686596021572,109
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,pct_days_tau_gt_0_and_forward_negative,0.2356164383561644,172
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,pct_days_tau_gt_0_1_and_forward_negative,0.20410958904109588,149
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,pct_days_tau_gt_0_25_and_forward_negative,0.17397260273972603,127
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,pct_days_position_gt_0_05_and_forward_negative,0.1958904109589041,143
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,pct_days_position_gt_0_10_and_forward_negative,0.14931506849315068,109
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_le_0,0.011277233472887477,386
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0033564999376099742,43
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.03447309580207243,40
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.011272018072764995,114
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.007788546085867925,147
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_eq_0,0.011277233472887477,386
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.017783249013955914,57
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.006807530686118678,64
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.005615635951848853,114
0.002,v4.2_candidate_A,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,0.007836719778682909,109
0.002,v4.2_candidate_A,ETH_3y_recent,1d,pct_days_tau_gt_0_and_forward_negative,0.24405850091407677,267
0.002,v4.2_candidate_A,ETH_3y_recent,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21663619744058502,237
0.002,v4.2_candidate_A,ETH_3y_recent,1d,pct_days_tau_gt_0_25_and_forward_negative,0.17824497257769653,195
0.002,v4.2_candidate_A,ETH_3y_recent,1d,pct_days_position_gt_0_05_and_forward_negative,0.20018281535648993,219
0.002,v4.2_candidate_A,ETH_3y_recent,1d,pct_days_position_gt_0_10_and_forward_negative,0.15539305301645337,170
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-3.435486993658912e-05,65
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.00028945258061500366,85
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.00021551620125283857,141
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0026126276941504573,255
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.00038609852544798637,548
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0025435053998495534,104
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.005640910951674378,88
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.002459965541337207,202
0.002,v4.2_candidate_A,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.00226288358254236,152
0.002,v4.2_candidate_A,ETH_3y_recent,5d,pct_days_tau_gt_0_and_forward_negative,0.25412844036697246,277
0.002,v4.2_candidate_A,ETH_3y_recent,5d,pct_days_tau_gt_0_1_and_forward_negative,0.23027522935779818,251
0.002,v4.2_candidate_A,ETH_3y_recent,5d,pct_days_tau_gt_0_25_and_forward_negative,0.18807339449541285,205
0.002,v4.2_candidate_A,ETH_3y_recent,5d,pct_days_position_gt_0_05_and_forward_negative,0.21467889908256882,234
0.002,v4.2_candidate_A,ETH_3y_recent,5d,pct_days_position_gt_0_10_and_forward_negative,0.1651376146788991,180
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.014003742716204677,63
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.004221938877978432,85
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.006180333306950513,141
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0138806391136254,255
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.0015915932218139796,546
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.011730203509051724,102
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0007106969041047336,88
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.001476834346658758,202
0.002,v4.2_candidate_A,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.015499263630593367,152
0.002,v4.2_candidate_A,ETH_3y_recent,20d,pct_days_tau_gt_0_and_forward_negative,0.26325581395348835,283
0.002,v4.2_candidate_A,ETH_3y_recent,20d,pct_days_tau_gt_0_1_and_forward_negative,0.2297674418604651,247
0.002,v4.2_candidate_A,ETH_3y_recent,20d,pct_days_tau_gt_0_25_and_forward_negative,0.1841860465116279,198
0.002,v4.2_candidate_A,ETH_3y_recent,20d,pct_days_position_gt_0_05_and_forward_negative,0.20837209302325582,224
0.002,v4.2_candidate_A,ETH_3y_recent,20d,pct_days_position_gt_0_10_and_forward_negative,0.16651162790697674,179
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.028901515619945556,61
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006849881262735867,77
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.013922127234640761,136
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.05167634152919749,255
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_eq_0,0.006532715102227909,546
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.0214861381190111,98
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.024463988659963024,82
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.00804415011931632,197
0.002,v4.2_candidate_A,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_gt_0_20,0.05182963761050123,152
0.002,v4.2_candidate_A,ETH_5y_full,1d,pct_days_tau_gt_0_and_forward_negative,0.24287280701754385,443
0.002,v4.2_candidate_A,ETH_5y_full,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21326754385964913,389
0.002,v4.2_candidate_A,ETH_5y_full,1d,pct_days_tau_gt_0_25_and_forward_negative,0.1825657894736842,333
0.002,v4.2_candidate_A,ETH_5y_full,1d,pct_days_position_gt_0_05_and_forward_negative,0.20010964912280702,365
0.002,v4.2_candidate_A,ETH_5y_full,1d,pct_days_position_gt_0_10_and_forward_negative,0.15899122807017543,290
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_le_0,0.0002949079477094374,934
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,9.726252230284729e-05,108
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.003432005003931866,125
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0012165148166618852,255
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.00138004608499071,402
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_position:position_eq_0,0.0002949079477094374,934
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0017261502135745637,161
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-4.2170970213986636e-05,152
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.0002770555534108541,316
0.002,v4.2_candidate_A,ETH_5y_full,1d,avg_forward_return_conditional_position:position_gt_0_20,0.0019161746505077647,261
0.002,v4.2_candidate_A,ETH_5y_full,5d,pct_days_tau_gt_0_and_forward_negative,0.2412087912087912,439
0.002,v4.2_candidate_A,ETH_5y_full,5d,pct_days_tau_gt_0_1_and_forward_negative,0.21208791208791208,386
0.002,v4.2_candidate_A,ETH_5y_full,5d,pct_days_tau_gt_0_25_and_forward_negative,0.17912087912087912,326
0.002,v4.2_candidate_A,ETH_5y_full,5d,pct_days_position_gt_0_05_and_forward_negative,0.20054945054945056,365
0.002,v4.2_candidate_A,ETH_5y_full,5d,pct_days_position_gt_0_10_and_forward_negative,0.15604395604395604,284
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_le_0,0.001410938604576963,932
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.004135469522019861,106
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006458937553040942,125
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0018975356707198413,255
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.008645376936625997,402
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_position:position_eq_0,0.001410938604576963,932
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.008014273269489,159
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0024107983154434834,152
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.0020476987615771817,316
0.002,v4.2_candidate_A,ETH_5y_full,5d,avg_forward_return_conditional_position:position_gt_0_20,0.012427811918837331,261
0.002,v4.2_candidate_A,ETH_5y_full,20d,pct_days_tau_gt_0_and_forward_negative,0.2520775623268698,455
0.002,v4.2_candidate_A,ETH_5y_full,20d,pct_days_tau_gt_0_1_and_forward_negative,0.21939058171745152,396
0.002,v4.2_candidate_A,ETH_5y_full,20d,pct_days_tau_gt_0_25_and_forward_negative,0.18005540166204986,325
0.002,v4.2_candidate_A,ETH_5y_full,20d,pct_days_position_gt_0_05_and_forward_negative,0.2033240997229917,367
0.002,v4.2_candidate_A,ETH_5y_full,20d,pct_days_position_gt_0_10_and_forward_negative,0.1595567867036011,288
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_le_0,0.008497719491792923,932
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.018339634135902956,104
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.016293715293278284,117
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.002433596974463736,250
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.029931718446076554,402
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_position:position_eq_0,0.008497719491792923,932
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.020124430512635967,155
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.016724171465949067,146
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.003037025964612687,311
0.002,v4.2_candidate_A,ETH_5y_full,20d,avg_forward_return_conditional_position:position_gt_0_20,0.033457116370393204,261
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,pct_days_tau_gt_0_and_forward_negative,0.2410958904109589,176
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,pct_days_tau_gt_0_1_and_forward_negative,0.20821917808219179,152
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,pct_days_tau_gt_0_25_and_forward_negative,0.18904109589041096,138
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,pct_days_position_gt_0_05_and_forward_negative,0.18767123287671234,137
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,pct_days_position_gt_0_10_and_forward_negative,0.1506849315068493,110
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_le_0,0.00016544567672310367,386
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0002962190454554837,43
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.011340102371093962,40
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0024545920515099164,114
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.000758105686000688,147
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_eq_0,0.00017855349689907651,429
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.008124813794120193,38
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.00439405607884033,65
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.0065026614182582135,95
0.002,v4.2_candidate_C,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_gt_0_20,0.000832381850124936,103
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,pct_days_tau_gt_0_and_forward_negative,0.2219178082191781,162
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,pct_days_tau_gt_0_1_and_forward_negative,0.18493150684931506,135
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,pct_days_tau_gt_0_25_and_forward_negative,0.16575342465753426,121
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,pct_days_position_gt_0_05_and_forward_negative,0.16575342465753426,121
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,pct_days_position_gt_0_10_and_forward_negative,0.1273972602739726,93
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_le_0,0.0011554012444437718,386
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.010322698181088125,43
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.02915579996895711,40
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.0033996087740917795,114
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.00043620030918929014,147
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_eq_0,4.9157542389423985e-06,429
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.025349618544123403,38
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0052437993141265125,65
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.0060217911998232095,95
0.002,v4.2_candidate_C,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_gt_0_20,0.0073553753149729496,103
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,pct_days_tau_gt_0_and_forward_negative,0.2356164383561644,172
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,pct_days_tau_gt_0_1_and_forward_negative,0.20410958904109588,149
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,pct_days_tau_gt_0_25_and_forward_negative,0.17397260273972603,127
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,pct_days_position_gt_0_05_and_forward_negative,0.17534246575342466,128
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,pct_days_position_gt_0_10_and_forward_negative,0.13150684931506848,96
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_le_0,0.011277233472887477,386
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0033564999376099742,43
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.03447309580207243,40
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.011272018072764995,114
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.007788546085867925,147
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_eq_0,0.010483313794526326,429
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.02363587540188952,38
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.011820407046688918,65
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.007298840367631798,95
0.002,v4.2_candidate_C,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,0.005300172129844283,103
0.002,v4.2_candidate_C,ETH_3y_recent,1d,pct_days_tau_gt_0_and_forward_negative,0.24405850091407677,267
0.002,v4.2_candidate_C,ETH_3y_recent,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21663619744058502,237
0.002,v4.2_candidate_C,ETH_3y_recent,1d,pct_days_tau_gt_0_25_and_forward_negative,0.17824497257769653,195
0.002,v4.2_candidate_C,ETH_3y_recent,1d,pct_days_position_gt_0_05_and_forward_negative,0.17915904936014626,196
0.002,v4.2_candidate_C,ETH_3y_recent,1d,pct_days_position_gt_0_10_and_forward_negative,0.13619744058500913,149
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-3.435486993658912e-05,65
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.00028945258061500366,85
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.00021551620125283857,141
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0026126276941504573,255
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.00034151537585582094,613
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,-1.944062766297133e-05,80
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0028705402121303116,88
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.002787813686944392,173
0.002,v4.2_candidate_C,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.002736427352275474,140
0.002,v4.2_candidate_C,ETH_3y_recent,5d,pct_days_tau_gt_0_and_forward_negative,0.25412844036697246,277
0.002,v4.2_candidate_C,ETH_3y_recent,5d,pct_days_tau_gt_0_1_and_forward_negative,0.23027522935779818,251
0.002,v4.2_candidate_C,ETH_3y_recent,5d,pct_days_tau_gt_0_25_and_forward_negative,0.18807339449541285,205
0.002,v4.2_candidate_C,ETH_3y_recent,5d,pct_days_position_gt_0_05_and_forward_negative,0.1926605504587156,210
0.002,v4.2_candidate_C,ETH_3y_recent,5d,pct_days_position_gt_0_10_and_forward_negative,0.13577981651376148,148
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.014003742716204677,63
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.004221938877978432,85
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.006180333306950513,141
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0138806391136254,255
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.0028756086867509486,609
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.0012444383421118198,80
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.010603505473327864,88
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.003982598261751292,173
0.002,v4.2_candidate_C,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.01752739348619443,140
0.002,v4.2_candidate_C,ETH_3y_recent,20d,pct_days_tau_gt_0_and_forward_negative,0.26325581395348835,283
0.002,v4.2_candidate_C,ETH_3y_recent,20d,pct_days_tau_gt_0_1_and_forward_negative,0.2297674418604651,247
0.002,v4.2_candidate_C,ETH_3y_recent,20d,pct_days_tau_gt_0_25_and_forward_negative,0.1841860465116279,198
0.002,v4.2_candidate_C,ETH_3y_recent,20d,pct_days_position_gt_0_05_and_forward_negative,0.1841860465116279,198
0.002,v4.2_candidate_C,ETH_3y_recent,20d,pct_days_position_gt_0_10_and_forward_negative,0.14046511627906977,151
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.028901515619945556,61
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006849881262735867,77
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.013922127234640761,136
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.05167634152919749,255
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_eq_0,0.008780650574354391,607
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.00728407841141315,75
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0005889006734425692,82
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.020381290203891785,171
0.002,v4.2_candidate_C,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_gt_0_20,0.05522644487372219,140
0.002,v4.2_candidate_C,ETH_5y_full,1d,pct_days_tau_gt_0_and_forward_negative,0.24287280701754385,443
0.002,v4.2_candidate_C,ETH_5y_full,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21326754385964913,389
0.002,v4.2_candidate_C,ETH_5y_full,1d,pct_days_tau_gt_0_25_and_forward_negative,0.1825657894736842,333
0.002,v4.2_candidate_C,ETH_5y_full,1d,pct_days_position_gt_0_05_and_forward_negative,0.1825657894736842,333
0.002,v4.2_candidate_C,ETH_5y_full,1d,pct_days_position_gt_0_10_and_forward_negative,0.14199561403508773,259
0.002,v4.2_candidate_C,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_le_0,0.0002949079477094374,934
0.002,v4.2_candidate_C,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,9.726252230284729e-05,108
0.002,v4.2_candidate_C,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.003432005003931866,125
0.002,v4.2_candidate_C,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0012165148166618852,255
0.002,v4.2_candidate_C,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.00138004608499071,402
