fee_rate,strategy_name,segment_name,drawdown_threshold,episode_start_date,episode_end_date,max_drawdown_in_episode,average_tau_during_episode,average_position_during_episode,average_base_exposure_during_episode,average_unsmoothed_target_during_episode,average_market_risk_multiplier_during_episode,average_portfolio_risk_multiplier_during_episode,days_until_position_halved_from_episode_start,days_until_position_below_0_05_from_episode_start
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2024-01-12,2024-02-13,0.1201764938825759,0.2947941329790817,0.10122513580994237,0.30504451700985996,0.10122513580994237,0.5450928784471893,0.5702321732048059,10.0,10.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2024-06-11,2024-11-09,0.1194948712676035,-0.2260847306662431,0.018043449611836793,0.05338550014004426,0.018043449611836793,0.5373795395178214,0.5868885411821716,2.0,0.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2024-11-13,2024-11-20,0.10885250970973048,0.5576573416050957,0.16923003921645485,0.5576573416050957,0.16923003921645485,0.5,0.6042085646343351,,
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2024-12-26,2025-01-02,0.10159278334466737,0.046647391266596894,0.014550630711710248,0.047237985556747124,0.014550630711710248,0.5,0.6198078296173398,0.0,0.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2025-01-07,2025-05-09,0.11253137407341718,-0.45518584363807,0.003396081570381018,0.01034209548226124,0.003396081570381018,0.500476035788916,0.5793571373202139,1.0,0.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2025-06-05,2025-06-08,0.10610417302665542,0.37150453590395105,0.1080921002083086,0.37150453590395105,0.1080921002083086,0.5,0.609746910743991,,
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2025-06-13,2025-07-09,0.11299619682440232,0.20979284665923453,0.0676971332936528,0.22739759995166134,0.0676971332936528,0.5,0.5923316491175081,7.0,7.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2026-04-19,2026-04-19,0.10016965974339032,0.12467545774747872,0.037635087379310816,0.12467545774747872,0.037635087379310816,0.5,0.6243637759622863,,0.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2026-04-27,2026-05-04,0.10228568486687262,0.16603656750779255,0.06029257971588123,0.16603656750779255,0.06029257971588123,0.5792131985383969,0.6190006949678797,2.0,1.0
0.0,v4.2_candidate_A,ETH_3y_recent,0.1,2026-05-06,2026-05-16,0.10597450630179606,0.0948761455836553,0.05625887806590706,0.13907688634502052,0.05625887806590706,0.6575561647788756,0.610996183469015,1.0,1.0
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-05-19,2021-07-30,0.0554744049753042,-0.3401623463024371,0.004681963478235663,0.010694460554042282,0.004681963478235663,0.5,0.7922934477533572,0.0,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-09-07,2021-10-19,0.07599978068273938,0.26490443217061294,0.11728885791541273,0.30161073878937533,0.1159211845263885,0.5,0.7479653111869186,3.0,13.0
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-10-21,2021-10-22,0.05546619080830861,0.631767002998231,0.2583586769776895,0.631767002998231,0.2583586769776895,0.5,0.801816060095558,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-10-24,2021-10-24,0.050228119813347405,0.6466049280686333,0.2648351199980263,0.6466049280686333,0.2648351199980263,0.5,0.8116445506999472,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-10-27,2021-10-27,0.06103424460108675,0.48037705919199636,0.17515805756512154,0.48037705919199636,0.17515805756512154,0.5,0.7711215827459247,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2021-11-16,2024-02-25,0.14733742716520226,0.001589343423243854,0.06782857533835683,0.20316298007094852,0.06780724166416283,0.5522658476732677,0.5748852773850409,2.0,2.0
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2024-03-16,2025-07-16,0.1194948712676035,-0.03505345419827825,0.06252316271227779,0.18581715130525095,0.06252316271227779,0.5124752266330801,0.612040062957329,3.0,3.0
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-08-02,2025-08-02,0.05123663185460714,0.6070966702963483,0.21222400895427965,0.6070966702963483,0.21222400895427965,0.5,0.8078626305452232,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-08-19,2025-08-19,0.05794432856041609,0.6254927849593537,0.21951535313023238,0.6254927849593537,0.21951535313023238,0.5,0.7827087678984397,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-08-21,2025-08-21,0.05190356606520086,0.6681641174077375,0.2534884801063012,0.6681641174077375,0.2534884801063012,0.5,0.8053616272554968,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-08-25,2025-08-25,0.05085475703297815,0.5457431882242483,0.20858048260060108,0.5457431882242483,0.20858048260060108,0.5,0.809294661126332,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-08-29,2025-09-02,0.05533837339717307,0.4981011270684301,0.1887112010871171,0.4981011270684301,0.1887112010871171,0.5,0.798828300382995,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-09-04,2025-09-11,0.0581058828479164,0.4610162431066187,0.17627675221320782,0.4610162431066187,0.17627675221320782,0.5,0.789427772678204,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-09-16,2025-09-16,0.050495545928026075,0.5377068788254294,0.21178371474466845,0.5377068788254294,0.21178371474466845,0.5,0.8106417027699022,,
0.0,v4.2_candidate_A,ETH_5y_full,0.05,2025-09-19,2026-05-16,0.10597450630179606,-0.23403450595158323,0.026149590862626686,0.0687977405662113,0.026149590862626686,0.5213590901846906,0.6831193257652772,3.0,3.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2022-07-25,2022-07-27,0.10476563094139812,0.11921293850318791,0.038338935861844725,0.11921293850318791,0.038338935861844725,0.5,0.6083624152883272,,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2022-07-30,2022-08-07,0.10605461893431278,0.3358401443425502,0.10425912120278562,0.3358401443425502,0.10425912120278562,0.5,0.6111303998599538,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2022-08-09,2022-08-09,0.10490654127024457,0.36288214519741185,0.10955982686629609,0.36288214519741185,0.10955982686629609,0.5,0.6066004702365828,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2022-08-19,2023-01-19,0.13957977749969086,-0.11864578869782341,0.0332509211230823,0.10349943212341342,0.0332509211230823,0.5168807126174779,0.5151236162977789,0.0,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-01-24,2023-01-28,0.10847998632232625,0.6837612299556656,0.21020431780321722,0.6837612299556656,0.21020431780321722,0.5208584994971075,0.6049309742182378,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-01-30,2023-02-03,0.10988152680853946,0.6442581600384046,0.19838691970112732,0.6442581600384046,0.19838691970112732,0.5094647562868957,0.6071056688921834,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-02-05,2023-04-13,0.12392464597038166,0.3984902980004673,0.126958881045832,0.4154704217560775,0.126958881045832,0.5315234538327764,0.5631649168008765,4.0,5.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-04-19,2023-12-04,0.14733742716520226,0.013796409685537145,0.05672809175591063,0.17906836748982996,0.05665091950839142,0.6457170735327521,0.49551749297817227,2.0,2.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-12-06,2023-12-06,0.1062996813639765,0.739917918083134,0.2582764251177988,0.739917918083134,0.2582764251177988,0.5690679310514772,0.6013761948850882,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2023-12-11,2024-01-10,0.11848022261724833,0.4984413194162225,0.16104279940097255,0.4984413194162225,0.16104279940097255,0.5550029869140155,0.585140251180037,23.0,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2024-01-12,2024-02-13,0.1201764938825759,0.2947941329790817,0.10122513580994237,0.30504451700985996,0.10122513580994237,0.5450928784471893,0.5702321732048059,10.0,10.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2024-06-11,2024-11-09,0.1194948712676035,-0.2260847306662431,0.018043449611836793,0.05338550014004426,0.018043449611836793,0.5373795395178214,0.5868885411821716,2.0,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2024-11-13,2024-11-20,0.10885250970973048,0.5576573416050957,0.16923003921645485,0.5576573416050957,0.16923003921645485,0.5,0.6042085646343351,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2024-12-26,2025-01-02,0.10159278334466737,0.046647391266596894,0.014550630711710248,0.047237985556747124,0.014550630711710248,0.5,0.6198078296173398,0.0,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2025-01-07,2025-05-09,0.11253137407341718,-0.45518584363807,0.003396081570381018,0.01034209548226124,0.003396081570381018,0.500476035788916,0.5793571373202139,1.0,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2025-06-05,2025-06-08,0.10610417302665542,0.37150453590395105,0.1080921002083086,0.37150453590395105,0.1080921002083086,0.5,0.609746910743991,,
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2025-06-13,2025-07-09,0.11299619682440232,0.20979284665923453,0.0676971332936528,0.22739759995166134,0.0676971332936528,0.5,0.5923316491175081,7.0,7.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2026-04-19,2026-04-19,0.10016965974339032,0.12467545774747872,0.037635087379310816,0.12467545774747872,0.037635087379310816,0.5,0.6243637759622863,,0.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2026-04-27,2026-05-04,0.10228568486687262,0.16603656750779255,0.06029257971588123,0.16603656750779255,0.06029257971588123,0.5792131985383969,0.6190006949678797,2.0,1.0
0.0,v4.2_candidate_A,ETH_5y_full,0.1,2026-05-06,2026-05-16,0.10597450630179606,0.0948761455836553,0.05625887806590706,0.13907688634502052,0.05625887806590706,0.6575561647788756,0.610996183469015,1.0,1.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-05-19,2021-07-31,0.0554744049753042,-0.3298036698055859,0.004688661420078468,0.010616746770414938,0.004688661420078468,0.5,0.7923433262449737,0.0,0.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-08-03,2021-08-03,0.05291641657130375,0.37712403971348923,0.12821875989115605,0.30791559968165466,0.12821875989115605,0.5,0.801563437857611,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-09-07,2021-09-07,0.053280889483503846,0.4310913129854109,0.20600604967004427,0.3678792366504566,0.13504313849667776,0.5,0.8001966644368605,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-09-09,2021-10-19,0.0706070188190322,0.25567862955500364,0.09553686871955322,0.2441349139516154,0.09553686871955322,0.5,0.7577066698479108,1.0,1.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-10-22,2021-10-22,0.05429458098924911,0.6045718276890182,0.2240180513807447,0.5606353640989091,0.2240180513807447,0.5,0.7963953212903159,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-10-27,2021-10-27,0.05982526589299231,0.48037705919199636,0.15501208134749261,0.422641176879996,0.15501208134749261,0.5,0.7756552529012788,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-11-16,2023-05-17,0.1313630067427639,-0.06907952624799414,0.04774934454504695,0.14165188175407295,0.04769974439818748,0.5126153288649414,0.6189927740890604,2.0,2.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-03,2022-08-04,0.10057939385544634,0.2556023118208729,0.05320143497773412,0.17289145757874763,0.05320143497773412,0.5,0.6234294514896543,,1.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-09,2022-08-09,0.10093868927106509,0.36288214519741185,0.09035010734276118,0.2920912724415687,0.09035010734276118,0.5,0.621479915233506,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-19,2023-01-14,0.1313630067427639,-0.14931695933429107,0.020864551264504216,0.06404281307397688,0.020864551264504216,0.5154882007848941,0.5399056463081832,0.0,0.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-18,2023-01-19,0.10771800440921164,0.7438114191422958,0.24997973753281133,0.7153460212692175,0.24997973753281133,0.5588362485416207,0.6062005845184548,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-24,2023-01-24,0.10190131586333417,0.6424767331966584,0.18092869662952912,0.6027519257740649,0.18092869662952912,0.5087367519129372,0.6178700655124969,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-28,2023-01-28,0.10101978416286705,0.6424149924110027,0.19399038242879357,0.6026833249011142,0.19399038242879357,0.5432785579951929,0.6211758093892485,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-30,2023-01-31,0.10358013910911512,0.5665005078882753,0.1531701999000747,0.5183338976536392,0.1531701999000747,0.5022546066056285,0.6145141318498291,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-02-06,2023-02-06,0.1004865263240271,0.6037204849017495,0.18672328069954072,0.5596894276686105,0.18672328069954072,0.561139083123653,0.6231755262848984,,
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-02-09,2023-04-13,0.12102860425677298,0.38272877017204904,0.10636692252742859,0.342551694024388,0.10636692252742859,0.5300124955675667,0.5738827015741135,1.0,1.0
0.0,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-04-19,2023-05-17,0.12285162534576921,0.1645356453430718,0.035669822129367076,0.11929124338099718,0.03473255038871214,0.5486634809468524,0.5532087840330204,2.0,2.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2023-05-18,2024-02-26,0.14223571474992824,0.14067760774503804,0.08342999025215002,0.24018504660133136,0.08342999025215002,0.6286323467968834,0.5300841722579552,0.0,0.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2024-03-16,2025-07-16,0.1136789513162687,-0.03505345419827825,0.05446122671361836,0.15906655929760818,0.05446122671361836,0.5124752266330801,0.6234370076914172,3.0,3.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-19,2025-08-19,0.05696334916091528,0.6254927849593537,0.20587481134831018,0.5838808721770596,0.20587481134831018,0.5,0.7863874406465677,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-21,2025-08-21,0.051443036701790845,0.6681641174077375,0.24001404590423195,0.6312934637863751,0.24001404590423195,0.5,0.8070886123682843,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-25,2025-08-25,0.050845363290446755,0.5457431882242483,0.18929818642843632,0.49527020913805364,0.18929818642843632,0.5,0.8093298876608247,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-29,2025-09-11,0.057762944303591635,0.4810215739457739,0.1619586769245844,0.4233573043841933,0.1619586769245844,0.5,0.7945281131098448,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-09-15,2025-09-16,0.05134435908193469,0.5470836985692547,0.19609803500718653,0.4967596650769496,0.19609803500718653,0.5,0.8092382152526523,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.05,2025-09-19,2026-05-16,0.09548303551660542,-0.23403450595158323,0.018852758610440067,0.04761771212345734,0.018852758610440067,0.5213590901846906,0.709669178906151,3.0,3.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2023-05-18,2023-12-04,0.14223571474992824,-0.007952037250127046,0.04908847923790448,0.15003031935437602,0.04908847923790448,0.6597198306720115,0.5009703057175897,0.0,0.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2023-12-06,2023-12-06,0.10554885871099706,0.739917918083134,0.2493512576479203,0.71101990898126,0.2493512576479203,0.5690679310514772,0.604191779833761,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2023-12-11,2024-02-13,0.12041085818014396,0.39815228723698926,0.11461693988757016,0.3513743702192787,0.11461693988757016,0.5491255012783344,0.574869718015249,23.0,23.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2024-06-11,2024-11-08,0.1136789513162687,-0.23195036172139458,0.009443550890255066,0.02725305162360651,0.009443550890255066,0.5376270861371447,0.597551508090389,0.0,0.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2024-11-14,2024-11-17,0.10409103854637192,0.5436227656722172,0.1508438826334097,0.49291418408024135,0.1508438826334097,0.5,0.6142182027551522,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2024-11-19,2024-11-20,0.10516890034165016,0.503483571568526,0.13306072332131455,0.44831507952058436,0.13306072332131455,0.5,0.6084919904484873,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2025-01-07,2025-05-08,0.1066633654037874,-0.4633960410853101,0.001281211653610073,0.0038591203451666875,0.001281211653610073,0.5004799377216119,0.6004307022992117,0.0,0.0
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2025-06-05,2025-06-06,0.10199799831062717,0.31860570679708333,0.0702811984284433,0.24289522977453704,0.0702811984284433,0.5,0.6198232557342107,,
0.0,v4.2_candidate_C,ETH_3y_recent,0.1,2025-06-13,2025-07-09,0.10860432005924536,0.20979284665923453,0.0480916343130632,0.15726910482223383,0.0480916343130632,0.5,0.6067971398964316,7.0,7.0
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-05-19,2021-07-31,0.0554744049753042,-0.3298036698055859,0.004688661420078468,0.010616746770414938,0.004688661420078468,0.5,0.7923433262449737,0.0,0.0
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-08-03,2021-08-03,0.05291641657130375,0.37712403971348923,0.12821875989115605,0.30791559968165466,0.12821875989115605,0.5,0.801563437857611,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-09-07,2021-09-07,0.053280889483503846,0.4310913129854109,0.20600604967004427,0.3678792366504566,0.13504313849667776,0.5,0.8001966644368605,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-09-09,2021-10-19,0.0706070188190322,0.25567862955500364,0.09553686871955322,0.2441349139516154,0.09553686871955322,0.5,0.7577066698479108,1.0,1.0
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-10-22,2021-10-22,0.05429458098924911,0.6045718276890182,0.2240180513807447,0.5606353640989091,0.2240180513807447,0.5,0.7963953212903159,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-10-27,2021-10-27,0.05982526589299231,0.48037705919199636,0.15501208134749261,0.422641176879996,0.15501208134749261,0.5,0.7756552529012788,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2021-11-16,2024-02-26,0.14223571474992824,0.00268611983605648,0.05995700844243515,0.17536370886267877,0.05992437833381691,0.5523090264767103,0.5885738646990665,2.0,2.0
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2024-03-16,2025-07-16,0.1136789513162687,-0.03505345419827825,0.05446122671361836,0.15906655929760818,0.05446122671361836,0.5124752266330801,0.6234370076914172,3.0,3.0
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-19,2025-08-19,0.05696334916091528,0.6254927849593537,0.20587481134831018,0.5838808721770596,0.20587481134831018,0.5,0.7863874406465677,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-21,2025-08-21,0.051443036701790845,0.6681641174077375,0.24001404590423195,0.6312934637863751,0.24001404590423195,0.5,0.8070886123682843,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-25,2025-08-25,0.050845363290446755,0.5457431882242483,0.18929818642843632,0.49527020913805364,0.18929818642843632,0.5,0.8093298876608247,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-29,2025-09-11,0.057762944303591635,0.4810215739457739,0.1619586769245844,0.4233573043841933,0.1619586769245844,0.5,0.7945281131098448,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-09-15,2025-09-16,0.05134435908193469,0.5470836985692547,0.19609803500718653,0.4967596650769496,0.19609803500718653,0.5,0.8092382152526523,,
0.0,v4.2_candidate_C,ETH_5y_full,0.05,2025-09-19,2026-05-16,0.09548303551660542,-0.23403450595158323,0.018852758610440067,0.04761771212345734,0.018852758610440067,0.5213590901846906,0.709669178906151,3.0,3.0
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-03,2022-08-04,0.10057939385544634,0.2556023118208729,0.05320143497773412,0.17289145757874763,0.05320143497773412,0.5,0.6234294514896543,,1.0
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-09,2022-08-09,0.10093868927106509,0.36288214519741185,0.09035010734276118,0.2920912724415687,0.09035010734276118,0.5,0.621479915233506,,
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-19,2023-01-14,0.1313630067427639,-0.14931695933429107,0.020864551264504216,0.06404281307397688,0.020864551264504216,0.5154882007848941,0.5399056463081832,0.0,0.0
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-18,2023-01-19,0.10771800440921164,0.7438114191422958,0.24997973753281133,0.7153460212692175,0.24997973753281133,0.5588362485416207,0.6062005845184548,,
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-24,2023-01-24,0.10190131586333417,0.6424767331966584,0.18092869662952912,0.6027519257740649,0.18092869662952912,0.5087367519129372,0.6178700655124969,,
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-28,2023-01-28,0.10101978416286705,0.6424149924110027,0.19399038242879357,0.6026833249011142,0.19399038242879357,0.5432785579951929,0.6211758093892485,,
0.0,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-30,2023-01-31,0.10358013910911512,0.5665005078882753,0.1531701999000747,0.5183338976536392,0.1531701999000747,0.5022546066056285,0.6145141318498291,,
